,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1766,"""",በወሎዬዎቹ,ቋንቋ,ሁልሽም,እኩል,ነሽ,ማለት,"ነው""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,የቦታው,አመራረጥ,ግን,ነውክፍት,ቦታ,መሃል,ኣሰፋልቱ,መሰራት,ሲገባው,ሀወልቱ,ሱቆቹ,ተጠግቶ,መሰራቱቱ,ግራ,ያጋባል,,,,,,,,,,,,,,,,,,,,,
1768,የሳይንስና,ከፍተኛ,ትምህርት,ሚኒስቴር,ሂሩት,ቃል,አቀባያቸው,አቶ,ደቻሳ,ጉሩሙ,ስልጣን,የሚለቁት,መቼም,ስራ,እየሰራን,እንደማይሉ,ተስፋ,አደርጋለሁ,,,,,,,,,,,,,,,,,,
1769,የአራተኛው,ጣትሽ,ቀለበት,አይወድቅም,ነበረ,በጉልበት,ወደቀብሽ,አሉ,በቀላሉ,ለካስ,ገላ,ያከሳል,ቃል,ማጉደሉ,,,,,,,,,,,,,,,,,,,,,,
1770,እውነት,አይደለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,ስብሰባው,ተሳታፊ,ሴት,ሲመልሱ,"""እንደሴት",ንሯችንን,ያከበደውን,ለመማከር,ባሎቻችንን,ለመፍታት,የመጣን,"አልመሰለኝም""",አሉ,,,,,,,,,,,,,,,,,,,,,,,
1772,እቴ,እሜቴ,የሎሚ,ሽታ,ሰውዬ,አለሽ,ማታ,ምንም,ምንም,አላለኝ,ትዳሩን,ፈቶ,ልውሰድሽ,አለኝ,,,,,,,,,,,,,,,,,,,,,,
1773,"""ያመኑት",ሲከዳ,ቀለለ,"እዳ""",ይላሉ,ምሳሊያዊ,ንግግሮች,እውነት,ባይገባኝም,በዘር,የተከፋፈለች,ኢትዮጵያን,ለማምጣት,ትለፋለህብዙዎች,ይክዱሃልጥቂቶች,ይከተሉሃል,ኢትዮጵያዊነት,ግን,ያሸንፋልና,በርታልን,መሪያችን,,,,,,,,,,,,,,,
1774,እውነት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,የአሻም,ቴሌቭዥኑ,ሱራፌል,ወንድሙ,ከኦሮሞ,ነጻነት,ግንባር,ሊቀ,መንበር,ዳውድ,ኢብሳ,የኢዜማ,መሪ,ብርሀኑ,ነጋ,ለቃለ,መጠይቅ,ተቀምጧል,ሱራፌል,የሚረባ,ብንጠብቅ,አይከፋም,,,,,,,,,,,,,,
1776,ደካማ,የተረኝነት,ስሜት,ያለህ,ጠባብ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,የሚሻለውን,አውቆታል,ምርጫው,በተቀመጠለት,የግዜ,ሰሌዳ,ይካሄድ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,ይፈሩሃል,ስል,በምክንያት,ሙሉ,ድል,ለዲሞክራሲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,ለማን,አመት,ንገስ,ያልከው,እንደምን,ደህና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,ሚመስለኝ,ከሆንክም,የምታታልለው,ምስኪኑ,የአማራን,ጠላት,ወያኔ,የጫነብህ,የዘር,አስተሳብህን,ደብቀህ,ሳናውቅ,ለብዙ,ግዜ,ሸውደህናል,ተነቃብሽ,ዘረኛ,,,,,,,,,,,,,,,,,,,
1781,አይ,ጎንደር,ማረድ,ጀመራችሁ,ሺ,ካላመጣችሁ,መግደል,ደመቀ,መኮነን,ደጉ,የናንት,ልጆች,ግን,አይ,አማራ,ክልል,አሳፉሪዎች,ነውረኞች,አረ,ንቁ,ክዘመን,ነን,ያለነው,አስቡ,,,,,,,,,,,,
1782,ቅዱስ,ጊዮርጊስ,መቐለ,እንደርታ,ቀጥታ,የውጤት,መግለጫ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,ደሞ,እኮ,ይታወቃል,በዚያው,ቀጥለህ,የጊዮርጊሱ,እዮብ,አልበም,ልታወጣ,ትችላለህ,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,አሜሪካ,አዲስ,ጠቅላይ,እየሾመችልን,ወይስ,ለማን,በክብር,ከፖለቲካው,እያደረገች,አሜሪካ,አንቺኮ,ሸርሙጣ,ነሽ,አትታመኚም,,,,,,,,,,,,,,,,,,,,,,
1785,አመሰግናለው,ትንሽ,ስራ,ልስጥሽ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,እሺ,ጊዜ,ይወስዳል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,የጠገቡ,ከብቶች,ካልተቆጠርን,እያስቸገሩን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,ጋሼ,ሳምንታዊ,ልምዳቸውን,እያካፈሏችሁ,ኑ,ከእውቀት,ዛፍ,እውቀትን,ሸምጥጡ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,በናትህ,ትናንት,ታክሲ,ስትሳፈር,አይቼህ,ቻፓህ,ሴፍ,ደሞ,ማለት,ባለፈው,ከጀለሶቼ,ጋ,ሆኜ,ስታልፍ,ድንጋይ,የወረወርኩብህ,ሎሚ,ስላልነበርኝ,እሺ,ደሞ,እንዳታኮርፍ,,,,,,,,,,,,,,,
1790,አንዳንዶች,ያስገርሙኛል,አጼዎቹን,ስትተች,መጀመሪያ,መሀል,እንደቆመ,በጨዋ,ደንብ,ታሪካዊ,በደሎች,ማተኮር,እንደማይገባ,ሊያስረዱህ,ይሞክራሉ,ጥላቻ,አትንዛ,ይሉሃል,በዚያው,ክርክር,ከቀጠል,,,,,,,,,,,,,,,
1791,ክቡር,ጠሚ,ዶር,አብይ,አህመድ,በእርስዎ,ያለውን,ኢትየያዊነት,ሳስብ,እኔንም,እንደውሃ,ይጠማኛል,በተለይ,የመልካም,ስብእናዎ,ቅንነትዎ,ለሁሉም,ቢዳረስ,ብዬ,እ,,,,,,,,,,,,,,,,
1792,ኢዜማና,ብልጽግና,ሊዋሃዱ,ነዉ,ከየት,የመጣ,ወሬ,ነዉ,የብልጽግናና,የኢዜማ,መዋሃድ,የኢትዮጵያን,አማራጭ,የሚከለከል,የፖለቲካ,ቀልድ,ነዉ,እየታወቀ,እድሜ,ልካቸዉንህዝብ,አማራጭ,እንዲ,,,,,,,,,,,,,,
1793,መደመር,የግድ,ይላል,ውጪ,የተሻለ,አስተሳሰብ,ካልመጣ,ውጤቱ,መደረማመስ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,እታይ,ሞ,ዚ,አመት,ንኽደይ,ሰላም,ዘይበለ,ቢአዱ,ሰላም,ንባእሉ,እበር,ሰላም,ናይ,ህዝቢ,ዩ,ዘደለና,ዘሎ,,,,,,,,,,,,,,,,,,,
1795,ቶፊቅ,ሸሪፍ,ሳንቲም,ልባችን,እስኪጠፋ,ዥዋዥዌ,የተጫወትነው,የትምህርት,ቤቶች,ስፓርት,ቀን,ስታዲየም,ሲከበር,ማልቴዝ,ያልተማረም,የሚያውቀው,ዝነኛው,አስተ,,,,,,,,,,,,,,,,,,
1796,ስራው,የሚፈልገው,ኣዋቂዎችን,በትዊተር,ፌስቡክ,ታዋቂዎችን,ኣይመስለኝም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,ሶደሬ,ስቶር,ለሚገኙ,ቤተሰቦቻቹህ,ስጦታ,እቃዎች,መግዛት,የምትገዙት,እቃ,የሚገኝ,ከኢትዮጵያ,ደግሞ,ከአሜሪካ,እንልካለን,እቃውን,ሶደሬ,ስቶር,ስታዙ,"""",,,,,,,,,,,,,,,,,
1798,ከመጀመሪያው,የድርድር,ሃሳብ,የኢትዮጵያ,በእጅጉ,ስላሽቆለቆለ,የድርድር,ፍሬ,ነገሮቹ,እያቸው,ለምሳሌ,የውሃው,ሙሌት,ጊዜ,ግብጽ,አስቀድማ,አመት,ነበረ,ያነሳችው,ድርቅን,በተመለከተ,አተረጓጎም,,,,,,,,,,,,,,
1799,እኮ,በእራስህ,በቂ,ጀግና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,አዉቄአለሁ,ብይአለዉ,ቪዲዬዉ,እራሱ,የለጠፉት,የዉሸት,ነዉ,መስቀል,የተቀረጸ,ነዉ,ሌላዉ,አታክ,እያረጉ,ያሉት,የአማራን,ብህሬተኝነትንና,የአማራን,ነገስታት,ምንም,ከዚ,ግንኙነት,የሌላቸዉን,ይሄ,አነሱ,ለፓለቲካ,ፍጆታቸዉ,ነዉ,,,,,,,,,
1801,ውሻ,በቀደደው,ጅብ,እንደሚገባ,ኣውቃቹ,በትእግስት,ነገሮችን,በማስተዋል,ብታዩ,ይበጃል,ኣንድ,ነግር,ከእጅ,ከዋጣ,በሃላ,መመለሻ,የለውም,በጎ,የማያስቡ,በግርግርና,ሰላም,በማወክ,ደም,በመምጠት,የሚኖሩ,,,,,,,,,,,
1802,ፐፐፐፐፐፐ,አጉል,ለውጥ,እውነትም,እንበለጽጋለን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,የኔ,እመቤት,ቋንቋዉን,አለመናገርሽ,ሊወቀስ,የሚገባዉ,አንቺና,ቤተሰብሽ,ሲዳማ,ክልልሽን,አክብሮልሽ,የነበረወስርአት,አይደለም,ኢዜማ,እየነገረችህ,እኮ,ነዉ,ተከራይ,አለችህ,መጤ,አይገዛንም,ሲዳማዎች,በሲዳማ,ነዉ,የምንመራዉ,ደነዝ,,,,,,,,,,
1804,"""አሸባሪ",አክራሪ,የሚሉን,ካቃጣዮቹ,የበለጠ,የሀገር,ስጋት,"ናቸው""",ብሏል,ወንድም,አህመዲን,ጀበል,እውነቱን,አላህ,ከኢኽዋኖች,ተጽእኖና,ጉያ,አውጥቶ,በትክክለኛው,የሰለፊያ,መንገድ,ቀጥ,ያደርገው,,,,,,,,,,,,,
1805,ድር,ቢያብር,አንበሳ,ያስር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,የወጣቶች,ሚና,ርእስ,በኡስታዝ,ሀሰን,በላይነህ,ኡስታዝ,አብዱለጢፍ,ጧሃ,ኡስታዝ,ኢብራሂም,ሀሰን,የቀጥታ,ስርጭት,ፕሮግራም,ዛሬ,ከምሽቱ,ሰአት,ይቀርባል,አፍሪካቲቪ,እዩቴልሳት,,,,,,,,,,,,,,,
1807,ይሄን,ሄኖክ,ሚባል,ልጂ,የሴት,ዘር,ሚወደው,አትይኝም,እናቱ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,"""ታሪክን",የሚርሳ,የመጪውን,አለም,መኖር,"አይችልም""",አማርኛ,ቅርጥፍጥፍ,አርጋ,የበላች,ኮሪያዊት,ኮረዳ,"""አማርኛ",መናገርና,ቆሻሻ,መጣል,ክልክል,"ነው""",ለሚሉ,ነጭ,አምላኪ,የግል,ትት,ቤቶች,ጥሩ,,,,,,,,,,,
1809,ግን,ያለውን,እንተወዉና,የባህር,በር,በተመለከተ,የተናገራ,ትክክል,ናት,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,ልክ,በፊት,በአጠቃላይ,አገሪቱ,የነበረው,አመራር,የማስፈራራት,የአፈና,የማሰር,የማሰቃየትና,የግድያ,ህግ,በትግራይ,ክልል,በቁርጠኝነት,ስለቀጠለ,,,,,,,,,,,,,,,,,,,,
1811,በቃ,ፕሮፌሰር,መራራ,አማራን,ነፍጠኛ,እያሉ,የጥላቻ,ቅስቀሳ,ከሚያደርጉትና,እጃቸው,በደም,ከተጨማለቀ,ግለሰቦች,ለመስራት,ተስማሙ,ማለት,ቆርጠው,ገቡበት,,,,,,,,,,,,,,,,,,
1812,መንግስት,ኣልባ,ኣገር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,የምታየው,ቆጮ,መቁረጫ,አይደለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,"""",ፌደራሊስ,ሀይሎችን,"""",እንቀላቀላለን,"""",ሀገር,አሸባሪዎች,ገንጣዮች,"""",በእንዶድ,ታጥባ,"""",ፌደራሊስ,ሀይሎች,"""",ተቀይራለች,የኢትዮጵያ,ፖለቲካ,የህዝብን,ንቃተ,ህሊና,የናቀ,የልጆች,እቃ,እቃ,ጨዋታ,,,,,,,,,
1815,ሰልፍ,መፈክር,መያዝ,አምሮን,ከሰሜን,ሆቴል,ጥቁር,አንበሳ,ከሰፈር,ልጆች,የሄድነውን,አስታወሰኝ,ፒያሳ,የሚቀበለን,ብንፈልግ,እናርገው,አርፈህ,ያዝ,ይሉሀል,ለካ,ሰተውን,የሄዱት,ሰዎች,ደስ,እንዳላቸው,በዄላ,የገባን,,,,,,,,,
1816,ሰዎች,ሬስቶራንት,ዉስጥ,ሂሳብ,ለመክፈል,ሲከራከሩ,አየው,እስክመደባደብ,ደረጃ,ሊደርሱ,ሲሉ,አባረሩአቸው,ለማለት,አዲስ,የሂዎት,ዘዴ,ተምሬአለው,,,,,,,,,,,,,,,,,,,
1817,እሱን,በቅርቡ,ታየዋለህ,አብሽር,መስጊድ,ቤተ,ክርስቲያን,አይፈርሱም,አይቃጠሉም,ያቃጠሉት,ግን,የእጃቸዉን,ያገኛሉ,,,,,,,,,,,,,,,,,,,,,,,
1818,ሃሃሃሃ,አካሄድ,ባለኝ,ተሰሚነት,ህዝቤን,ለማገልገል,የትግል,አቅጣጫ,በመቀየር,የፖለቲካ,ፓርቲ,እቀላቀላለሁ,,,,,,,,,,,,,,,,,,,,,,,,
1819,ኢራን,አስፋሪ,የአጸፋ,ምላሽ,ልትሰጥ,እንደምትችል,እየተነገረ,ይገኛል,ግድያው,በትራምፕ,ትእዛዝ,መፈጸሙን,ፔንታጎን,አስታውቋል,,,,,,,,,,,,,,,,,,,,,,
1820,እኮ,አሁንም,የግለሰቦች,አስተያየት,የምሬን,ብዙሃኑ,አያስብም,ምልህ,አሁንም,ወንድሜ,ካልክ,ከነሱ,በምን,ተለየን,ታዲያ,,,,,,,,,,,,,,,,,,,,,
1821,ምእራብ,ኦሮምያ,በሚንቀሳቀሱ,ሸማቂዎች,መንግስት,እርምጃ,እየወሰደ,የኦሮምያ,ክልል,ብልጽግና,ፓርቲ,ግንኙነት,ሀልፊ,አቶ,ታዬ,ደንደአ,ለቪኦኤ,ገልጸዋል,,,,,,,,,,,,,,,,,,
1822,አናደደህ,ወይስ,ተሰማ,እውነቱ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,አፍሬያለሁ,ሃሳብ,በቆምንበት,ክፍለ,ዘመን,ከሚያስብ,እእምሮ,የማይጠበቅ,ተራ,ሃሳብ,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,ባለፉት,አመታት,አካባቢ,የአማራ,ክልልን,ሙዚየም,ያሰራው,የባህልና,ቱ,ቢሮ,እስከአሁን,ጥሩ,ሄዶበታል,ግን,ከእዚህ,መሬት,ሊነካ,ግድ,ይለዋል,,,,,,,,,,,,,,,,,
1825,ከህወሀት,አቸኳይ,ስብሰባ,ምንም,አዲስ,አይመጣም,ያው,"""ከዳተኞች""",የሚለው,አዲስ,ዜማቸው,ነውየትግራይ,እድል,በትግራይ,ወጣቶች,እጅ,,,,,,,,,,,,,,,,,,,,
1826,ይሄ,እኩይ,መልእክት,አስተላልፎአል,አማራ,ክልል,ከፍተኛ,የትምህርት,ተቋማት,የኦሮሚያ,ከተሞች,በአብን,የተጠነሰሰ,ሴራ,እንጠብቃለን,,,,,,,,,,,,,,,,,,,,,
1827,ሰላም,ልበልሽ,ሰላም,ጽዮን,ማርያም,ግሸን,ማርያም,ስሙት,በማርያም,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,በብሄራዊ,ፈተና,የተሰራው,ስህተት,አሁንም,ብሄር,ተደግሟል,አዴፓ,በከተማ,የአማራን,ጥቅም,ለማስጠበቅ,ከፍተኛ,ወጣት,አመራሮችን,ከክልሉ,አስመጥቶ,ሚዛናዊነት,የጎደለው,መጠነ,ሰፊ,ተግባራትን,በመስተዳደሩ,ክፍለከተሞች,በቅንጅት,እየሰራ,,,,,,,,,,
1829,ጀግና,ብለህ,ታስብ,ተሸውደሀል,ተከታዮችህ,እንደሰው,የሚያስቡ,ቢሆኑ,ጥያቄ,ቢያቀርቡልህ,ምንም,አቅም,የለም,የትግራይ,ገበሬ,መጻፍ,የማይችል,ካለው,አስተሳስብና,የፓለቲካ,ብቃት,በታች,የወረድክ,አንብብ,ጃስ,,,,,,,,,,,
1830,ወለጋ,ዩኒቨርሲቲ,ስራ,በማቆሙ,ቅጥር,ግቢውን,ለቀው,እንዲወጡ,የታዘዙ,ተማሪዎች,ቤታቸው,በመመለስ,ሳሉ,በደረሰ,የመኪና,አደጋ,አራት,ተማሪዎች,ሞቱ,ተማሪዎች,ጭኖ,ጊምቢ,በመጓዝ,የነበረው,ተሽካርካሪ,ከጭነት,መኪና,ተጋጭቷል,,,,,,,,
1831,አቶ,ንጉሱ,ጥላሁን,የተናገሩት,ግን,የበለጠ,ግራ,ያጋቡን,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,የኢትዮጵያ,ፖለቲከኛ,ማለት,ኮ,“ትግራይ,ለብቻዋ,ሰላም,ሆነች”,በቅናት,የሚቃጠል,ኋላቀር,ፍጡር,እናም,ሰላሟን,ለማደፍረስ,ብዙ,ሚልዮን,በጀት,መድቦ,ሴራ,ሲጎነጉን,ያድራል,ይውላል,,,,,,,,,,,,,
1833,የማርክሲም,ሌኒንዝም,ከገዳ,ስርአት,የተወሰደ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,የጥላቻ,ንግግር,መከላከያ,ረቂቅ,ህግና,የሂዩመን,ራይትስ,ዋች,ስጋት,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,ከአለም,አቀፍ,ሚድያዎች,የተረጎምኳቸው,ኮፒ,እያረጉ,በራስ,መለጠፍ,አግባብ,አይደለም,የምለው,ተናድጄ,ሚድያ,ያለን,ሰዎች,ምንጭ,መጥቀስን,ማስተማር,ስላለብን,ምንጭ,ኤሊያስ,,,,,,,,,,,,,,,
1836,ሁሌ,ልገርበው,አነሳውና,በየምእራፉ,መግቢያ,ያሉት,ግጥሞችን,ነካክቼ,ሁሌ,አዲስ,አስገርመውኝ,አስቀምጠዋለሁ,,,,,,,,,,,,,,,,,,,,,,,,
1837,አይነት,ድንቅ,ስራ,ሸገር,እንደሚወሰን,አይገባኝም,የሸገር,ወንዞችን,ሸገር,ዙሪያ,ተራሮች,በዛፍ,ተከላ,አይዋበም,በርካታ,ቋሚ,የስራ,እድል,,,,,,,,,,,,,,,,,,
1838,እውነት,በሰማይ,የሚታዮ,ቱ,ቀለማት,የግዛብሄር,ቃልኪዳን,ታይዶስ,ከመይዶስ,ኢትዮጵያዊ,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,አይይይይይ,ኢትዮ,ኤርትራ,ጦርነት,አንብብ,ለማን,እየው,ከዛ,እንነጋገር,አይመስልህም,ብታቅ,አትልም,,,,,,,,,,,,,,,,,,,,,,,,
1840,መዉጣት,ፈልጓል,ይሄ,በሽተኛ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,ከማል,ገልቹና,ዳውድ,ኢብሳ,ኤርትራ,አልተስማሙም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,ብልጽግና,ፓርቲ,ህጋዊ,እውቅና,ካገኘ,የመንግስት,ስልጣን,ከኢህአዴግ,መረከብ,አይችልም,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,አሜን,ላንቺም,ሰናይ,ምሽት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,የፍስሀ,ማስታወሻ,እለታዊ,የኑሮ,ውጣ,ውረድና,ትምህርት,በብርግነትና,አካባቢዋ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,ሻሸመኔ,ሶማሌ,አልሰማሁም,ለማለት,ይሄኔ,አማራ,ክልል,ኖሮ,ለጥፈህ,አስመሳይ,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,የኢትዮጵያን,ጽሁፍ,በመጠቀም,ከእንግዲህ,አስቂኝ,አይደለም,የአንተ,አካል,ይጠፋል,ወደፊት,ደም,መፍሰስ,በተስፋ,መቁረጥዎ,ድ,,,,,,,,,,,,,,,,,,,,,
1847,ጠቅላላ,ይዘቱን,እስማማለሁ,ግን,ከአማራ,ትክሻ,ከመላው,ጭቁን,የዋህ,ሀገር,ወዳድ,ትክሻ,እንዲወርዱ,አብሮ,በመስራትና,በመቻቻል,ኢትዮጵያን,መታደግ,ግድ,ይላል,,,,,,,,,,,,,,,,
1848,ቀላል,የሚመስሉ,የተለመዱ,ጉዳታቸውን,ያልተረዳናቸው,ግን,በማድረጋችን,የሚሰሩትን,ከባድ,ክፉ,ስራ,ያሚያመጡ,እራሳቸውም,አየጎዱን,በሁለተናችን,ሂወታችን,ምሳሌ,ስድብ,ስርቆት,ውሸት,ወዘተ,ከቀላሎች,እንቆጠብ,ከባዱ,ይጠፋል,,,,,,,,,,,
1849,ለአላህ,ብለን,ታላቅ,ከነዘህ,አውሬዎች,ልንታደገው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,የምር,ልክ,ነሽ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,ስኳርና,ዘይት,ሳይቀር,ኤክሳይዝ,ልጨምር,ብለህ,አውጀህ,ስታበቃ,ድሮም,በንግድ,ውድድር,በነጋዴ,ምክክር,የሚመራውን,ገበያ,የተዛባ,ብለህ,ትጠራለህ,,,,,,,,,,,,,,,,,,
1852,ሲሳይ,አጌና,ጠጅ,ቤት,ከተሄደ,የሚገኘው,ትርፍ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,በአሰላ,አረንጓዴ,ስታዲየም,የሚካሄደው,የኢትዮጵያ,ታዳጊዎች,አትሌቲክስ,ሻምፒዮና,እንደቀጠለ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,በተለይ,ለንደኔ,አይነቱ,ቤቱ,ተራራ,ስር,ከተራራው,ማዶ,ወዶ,ለነበረ,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,"""ከጥላቻ",በመነጨ,መንፈስ,ስለታወርን,ህወሃት,ስታስራቸው,ሰዎች,ያለምክንያት,እንዳልነበረና,ትክክለኛ,እርምጃ,እንደነበረ,ሰዎቹ,ከሚሰሩት,ስራ,አኳያ,ስመለከተው,"አምኛለሁ""",ልደ,,,,,,,,,,,,,,,,,
1856,አመሰግናለሁ,ወንድማገኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,የራስህን,ደስታ,የምታዳምጥ,ነፍሰ,በላ,ከሀዲ,የአማራ,ልጆች,በየዩኒቨርስቲው,እየተሰቃዩ,ዝም,እግዚኦ,ጌታ,ይፍረድብህ,,,,,,,,,,,,,,,,,,,,,,
1858,ከህዳር,ፊልም,ደራሲ,ዳይሬክተር,ብሩክ,ሞላ,የተደረገ,ቆይታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,ይሄንን,ማስቆም,የሚችለው,እራሱ,አማራ,ነዉ,ተነስቶ,ተባብሮ,መጀመሪያ,ካንሰሩን,አዴፓ,ማስወገድ,ቀጥሎ,ሀይሉን,አጠናክሮ,መብቱን,ማስከበር,ነዉ,ሁል,ጊዜ,እንደዉሻ,ሲባረር,ሲገደል,መኖር,የለበትም,,,,,,,,,,,
1860,በአዲስ,አበባ,ህገወጥ,ግንባታዎች,የሚያካሄዱት,ቤት,አልባዎች,ዝቅተኛ,ኑሮ,የሚኖሩ,አይደሉምየህገወጥ,ግንባታውን,እያካሄዱ,ያሉት,ሀብት,ያላቸውና,የፖለቲካ,አላማ,ያነገቡ,አካላት,ከፍተኛ,ገንዘብ,በመመደብ,,,,,,,,,,,,,
1861,የዉሸት,የተቀነበረ,ዜና,አፋር,ብሄራዊ,ክልላዊ,መንግስት,ከኢሳ,ህጻናት,ጋ,የአለማቀፍ,ህጻናት,ቀን,አክብረናል,የሚል,የኣፋር,ህጻናትን,ሰብስበው,የኢሳ,ህጻናት,የሚል,የዉሸት,ዜና,ማሰራጨታቸው,እናወግዛለን,,,,,,,,,,,
1862,ጨቀጨቅሺኝ,ሰሊ,ጨከጨኩሽ,አይደለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,ፕርፌሰርዬ,እባኮት,ኣይናደዱ,ገዱ,ኣይደለም,ችግሩ,ከእውቀትም,ነጻ,ጸየቓ,እዛ,ዳስ,,,,,,,,,,,,,,,,,,,,,,,,,
1864,ክልሎች,ከአማራና,ኦሮሚያ,ችግር,አይታይም,እዛም,የአማራና,የኦሮሞ,ልጆች,አሉ,አይደል,እነኛ,በሰላም,ከተማሩ,እንኚህ,አቃታቸው,ችግሩን,እስከወዲያኛው,መፍታት,ካስፈለገ,ባቅሙ,ልክ,መረዳት,,,,,,,,,,,,,
1865,አልበሟ,ቆንጆ,ስለሆነማ,እስካሁን,ያልተረሳችሁ,ሲንግሎቿ,ግን,በቀር,እጅ,እጅ,የሚል,ይዘት,አዝግ,ስራዎች,እንደውም,የድሮ,ስሟ,ባይኖር,ማንም,የሚሰማቸው,ሁላ,አይመስለኝም,,,,,,,,,,,,,,
1866,የባህርዳር,ሰላማዊ,ሰልፍ,የአቋም,መግለጫ,ሙስሊሙ,የመስጊድ,የበአላት,ማክበሪያ,የመቃብር,ቦታ,እጦት,አማርሮታል,በመሆኑም,በባህር,ዳር,ብሎም,በክልሉ,የመስጊድ,መገንቢያና,የመቃብር,ቦታ,የማግኘት,ችግሮች,እንዲፈቱልን,እንጠይቃለን,,,,,,,,,,
1867,ይሄ,"""ልሳን""",አይቀርም,በሚሰማው,ቋንቋ,የተለያየ,መልእክት,ደርሶታል,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,ጀቤሳ,ደሞ,እዛ,ሀይማኖትን,እስታኮ,መርዙን,እየረጨ,አንድዬ,ተው,ግድ,የለህም,ያገሬን,ግራ,ገማጆች,አስታግስልን,ተው,,,,,,,,,,,,,,,,,,,,
1869,ጥሩ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,ስራው,ከጥር,ጥር,ጠዋት,ድረስ,በየቀኑ,መልክ,በክዋኔ,ደምቆ,የሚታይ,ከጥምቀት,በሀላም,ከሰኞ,በተለያየ,አቀራረብ,የሚቀርብ,መረጃውን,ያደረሰኝ,የጎንደር,ባህል,ማእከል,ዳይሬክተር,አቶ,ገብረማርያም,ይርጋ,,,,,,,,,,,
